.id,date,name,variable,value
ropensci.github.com,2012-03-01,plusjade,deletions,1
ropensci.github.com,2012-04-10,SChamberlain,deletions,3
ropensci.github.com,2012-01-24,plusjade,deletions,14
ropensci.github.com,2012-05-28,cboettig,deletions,23
ropensci.github.com,2012-04-10,SChamberlain,deletions,1
ropensci.github.com,2012-05-28,cboettig,deletions,30
ropensci.github.com,2012-06-06,cboettig,deletions,0
ropensci.github.com,2012-03-01,plusjade,deletions,4
ropensci.github.com,2012-03-01,plusjade,deletions,4
ropensci.github.com,2012-03-20,cboettig,deletions,15
ropensci.github.com,2012-02-01,plusjade,deletions,0
ropensci.github.com,2012-05-28,cboettig,deletions,75
ropensci.github.com,2012-05-28,cboettig,deletions,3
ropensci.github.com,2012-01-30,karthikram,deletions,3
ropensci.github.com,2012-01-20,plusjade,deletions,1
ropensci.github.com,2012-01-12,studiomohawk,deletions,1
ropensci.github.com,2012-01-19,plusjade,deletions,1
ropensci.github.com,2012-01-21,plusjade,deletions,0
ropensci.github.com,2012-01-18,plusjade,deletions,2
ropensci.github.com,2012-01-13,plusjade,deletions,4
ropensci.github.com,2012-01-19,plusjade,deletions,634
ropensci.github.com,2012-01-30,plusjade,deletions,2
ropensci.github.com,2012-02-04,plusjade,deletions,1
ropensci.github.com,2012-01-13,plusjade,deletions,1
ropensci.github.com,2012-06-30,karthikram,deletions,0
ropensci.github.com,2012-01-13,plusjade,deletions,18
ropensci.github.com,2012-04-10,cboettig,deletions,0
ropensci.github.com,2012-01-15,plusjade,deletions,0
ropensci.github.com,2012-01-23,plusjade,deletions,8
ropensci.github.com,2012-03-01,koomar,deletions,2
ropensci.github.com,2012-05-26,cboettig,deletions,325
ropensci.github.com,2012-06-06,cboettig,deletions,0
ropensci.github.com,2012-07-17,cboettig,deletions,0
ropensci.github.com,2012-02-02,plusjade,deletions,5
ropensci.github.com,2012-01-22,plusjade,deletions,1
ropensci.github.com,2012-01-30,karthikram,deletions,0
ropensciToolkit,2012-03-12,karthikram,additions,31
ropensciToolkit,2012-12-06,karthikram,additions,0
ropensciToolkit,2012-02-06,karthikram,additions,10
ropensciToolkit,2012-02-06,karthikram,additions,1
ropensciToolkit,2012-02-06,karthikram,additions,1
ropensciToolkit,2012-02-06,karthikram,additions,0
ropensciToolkit,2012-03-21,karthikram,additions,0
ropensciToolkit,2012-12-06,karthikram,additions,9
ropensciToolkit,2012-03-12,karthikram,additions,0
ropensciToolkit,2012-03-12,karthikram,additions,99
ropensciToolkit,2012-02-06,karthikram,additions,179
ropensciToolkit,2012-07-06,karthikram,additions,20
ropensciToolkit,2012-12-06,karthikram,additions,0
ropensciToolkit,2012-02-06,karthikram,additions,1
ropensciToolkit,2012-12-06,karthikram,additions,13
ropensciToolkit,2012-03-21,karthikram,additions,4
ropensciToolkit,2012-03-12,karthikram,additions,0
ropensciToolkit,2012-03-21,karthikram,additions,4
ropensciToolkit,2012-03-21,karthikram,additions,1
ropensciToolkit,2012-12-06,karthikram,additions,53
ropensciToolkit,2012-03-21,karthikram,additions,44
ropensciToolkit,2012-03-21,karthikram,additions,189
ropensciToolkit,2012-03-21,karthikram,additions,6
ropensciToolkit,2012-03-12,karthikram,additions,1
ropensciToolkit,2012-12-06,karthikram,additions,54
ropensciToolkit,2012-03-12,karthikram,additions,1
ropensciToolkit,2012-02-06,karthikram,additions,0
ropensciToolkit,2012-03-21,karthikram,additions,5
ropensciToolkit,2012-03-12,karthikram,additions,32
ropensciToolkit,2012-03-12,karthikram,additions,37
ropensciToolkit,2012-02-09,karthikram,additions,45
ropensciToolkit,2012-03-12,karthikram,deletions,0
ropensciToolkit,2012-12-06,karthikram,deletions,18
ropensciToolkit,2012-02-06,karthikram,deletions,0
ropensciToolkit,2012-02-06,karthikram,deletions,1
ropensciToolkit,2012-02-06,karthikram,deletions,0
ropensciToolkit,2012-02-06,karthikram,deletions,10
ropensciToolkit,2012-03-21,karthikram,deletions,68
ropensciToolkit,2012-12-06,karthikram,deletions,2
ropensciToolkit,2012-03-12,karthikram,deletions,0
ropensciToolkit,2012-03-12,karthikram,deletions,0
ropensciToolkit,2012-02-06,karthikram,deletions,0
ropensciToolkit,2012-07-06,karthikram,deletions,0
ropensciToolkit,2012-12-06,karthikram,deletions,32
ropensciToolkit,2012-02-06,karthikram,deletions,0
ropensciToolkit,2012-12-06,karthikram,deletions,1
ropensciToolkit,2012-03-21,karthikram,deletions,4
ropensciToolkit,2012-03-12,karthikram,deletions,222
ropensciToolkit,2012-03-21,karthikram,deletions,0
ropensciToolkit,2012-03-21,karthikram,deletions,1
ropensciToolkit,2012-12-06,karthikram,deletions,4
ropensciToolkit,2012-03-21,karthikram,deletions,35
ropensciToolkit,2012-03-21,karthikram,deletions,3
ropensciToolkit,2012-03-21,karthikram,deletions,6
ropensciToolkit,2012-03-12,karthikram,deletions,0
ropensciToolkit,2012-12-06,karthikram,deletions,3
ropensciToolkit,2012-03-12,karthikram,deletions,1
ropensciToolkit,2012-02-06,karthikram,deletions,0
ropensciToolkit,2012-03-21,karthikram,deletions,1
ropensciToolkit,2012-03-12,karthikram,deletions,0
ropensciToolkit,2012-03-12,karthikram,deletions,0
ropensciToolkit,2012-02-09,karthikram,deletions,3
sandbox,2013-02-18,SChamberlain,additions,3
sandbox,2013-02-14,SChamberlain,additions,192
sandbox,2012-02-11,SChamberlain,additions,6
sandbox,2012-04-28,SChamberlain,additions,2
sandbox,2012-09-06,SChamberlain,additions,129
sandbox,2012-07-03,SChamberlain,additions,0
sandbox,2013-02-12,SChamberlain,additions,233
sandbox,2012-02-12,SChamberlain,additions,84
sandbox,2012-02-25,SChamberlain,additions,34
sandbox,2012-06-26,SChamberlain,additions,479
sandbox,2012-07-03,SChamberlain,additions,85
sandbox,2012-09-25,SChamberlain,additions,0
sandbox,2013-02-18,SChamberlain,additions,6
sandbox,2012-02-17,SChamberlain,additions,70
sandbox,2012-04-02,SChamberlain,additions,172
sandbox,2012-02-11,SChamberlain,additions,93
sandbox,2012-07-15,SChamberlain,additions,50
sandbox,2013-02-18,SChamberlain,additions,54
sandbox,2012-04-28,SChamberlain,additions,51
sandbox,2012-02-11,SChamberlain,additions,1
sandbox,2013-02-19,SChamberlain,additions,14
sandbox,2013-02-18,SChamberlain,additions,1
sandbox,2012-08-21,SChamberlain,additions,203
sandbox,2013-02-18,SChamberlain,additions,79
sandbox,2012-07-15,SChamberlain,additions,3
sandbox,2012-02-11,SChamberlain,additions,53
sandbox,2012-04-21,SChamberlain,additions,3
sandbox,2012-07-03,SChamberlain,additions,8
sandbox,2012-02-11,SChamberlain,additions,0
sandbox,2012-09-06,SChamberlain,additions,1
sandbox,2012-04-21,SChamberlain,additions,186
sandbox,2012-02-12,SChamberlain,additions,191
sandbox,2013-02-18,SChamberlain,deletions,1
sandbox,2013-02-14,SChamberlain,deletions,65
sandbox,2012-02-11,SChamberlain,deletions,6
sandbox,2012-04-28,SChamberlain,deletions,1
sandbox,2012-09-06,SChamberlain,deletions,66
sandbox,2012-07-03,SChamberlain,deletions,0
sandbox,2013-02-12,SChamberlain,deletions,8
sandbox,2012-02-12,SChamberlain,deletions,2
sandbox,2012-02-25,SChamberlain,deletions,0
sandbox,2012-06-26,SChamberlain,deletions,12
sandbox,2012-07-03,SChamberlain,deletions,33
sandbox,2012-09-25,SChamberlain,deletions,206
sandbox,2013-02-18,SChamberlain,deletions,275
sandbox,2012-02-17,SChamberlain,deletions,48
sandbox,2012-04-02,SChamberlain,deletions,94
sandbox,2012-02-11,SChamberlain,deletions,0
sandbox,2012-07-15,SChamberlain,deletions,3
sandbox,2013-02-18,SChamberlain,deletions,378
sandbox,2012-04-28,SChamberlain,deletions,0
sandbox,2012-02-11,SChamberlain,deletions,0
sandbox,2013-02-19,SChamberlain,deletions,14
sandbox,2013-02-18,SChamberlain,deletions,26
sandbox,2012-08-21,SChamberlain,deletions,4
sandbox,2013-02-18,SChamberlain,deletions,6
sandbox,2012-07-15,SChamberlain,deletions,1
sandbox,2012-02-11,SChamberlain,deletions,34
sandbox,2012-04-21,SChamberlain,deletions,2
sandbox,2012-07-03,SChamberlain,deletions,10
sandbox,2012-02-11,SChamberlain,deletions,0
sandbox,2012-09-06,SChamberlain,deletions,1
sandbox,2012-04-21,SChamberlain,deletions,7
sandbox,2012-02-12,SChamberlain,deletions,0
rentrez,2012-10-14,dwinter,additions,5
rentrez,2012-08-11,dwinter,additions,17
rentrez,2012-10-14,dwinter,additions,15010
rentrez,2012-02-22,dwinter,additions,1
rentrez,2012-10-14,dwinter,additions,16
rentrez,2012-10-14,dwinter,additions,20221
rentrez,2012-02-22,dwinter,additions,102
rentrez,2012-02-14,dwinter,additions,26
rentrez,2012-02-15,dwinter,additions,3
rentrez,2012-02-16,dwinter,additions,62
rentrez,2012-08-11,dwinter,additions,66
rentrez,2012-10-14,dwinter,additions,15027
rentrez,2012-08-13,SChamberlain,additions,1
rentrez,2012-10-15,dwinter,additions,1
rentrez,2012-10-14,dwinter,additions,5
rentrez,2012-02-10,dwinter,additions,51
rentrez,2012-02-12,dwinter,additions,1
rentrez,2012-10-14,dwinter,additions,1
rentrez,2012-02-14,dwinter,additions,16
rentrez,2012-02-15,dwinter,additions,435
rentrez,2012-02-21,dwinter,additions,112
rentrez,2012-02-21,dwinter,additions,2046
rentrez,2012-02-11,dwinter,additions,292
rentrez,2012-02-22,dwinter,additions,952
rentrez,2012-08-13,karthikram,additions,73
rentrez,2012-10-14,dwinter,additions,0
rentrez,2012-08-13,dwinter,additions,0
rentrez,2012-08-13,karthikram,additions,4
rentrez,2012-02-11,dwinter,additions,19
rentrez,2012-02-15,dwinter,additions,237
rentrez,2012-10-14,dwinter,additions,1
rentrez,2012-02-18,dwinter,additions,26
rentrez,2012-10-15,dwinter,additions,1
rentrez,2012-10-14,dwinter,deletions,1
rentrez,2012-08-11,dwinter,deletions,11
rentrez,2012-10-14,dwinter,deletions,0
rentrez,2012-02-22,dwinter,deletions,1
rentrez,2012-10-14,dwinter,deletions,1
rentrez,2012-10-14,dwinter,deletions,0
rentrez,2012-02-22,dwinter,deletions,26
rentrez,2012-02-14,dwinter,deletions,230
rentrez,2012-02-15,dwinter,deletions,0
rentrez,2012-02-16,dwinter,deletions,0
rentrez,2012-08-11,dwinter,deletions,486
rentrez,2012-10-14,dwinter,deletions,1
rentrez,2012-08-13,SChamberlain,deletions,1
rentrez,2012-10-15,dwinter,deletions,7142
rentrez,2012-10-14,dwinter,deletions,1
rentrez,2012-02-10,dwinter,deletions,0
rentrez,2012-02-12,dwinter,deletions,1
rentrez,2012-10-14,dwinter,deletions,1
rentrez,2012-02-14,dwinter,deletions,7
rentrez,2012-02-15,dwinter,deletions,16
rentrez,2012-02-21,dwinter,deletions,36
rentrez,2012-02-21,dwinter,deletions,27
rentrez,2012-02-11,dwinter,deletions,32
rentrez,2012-02-22,dwinter,deletions,2330
rentrez,2012-08-13,karthikram,deletions,49
rentrez,2012-10-14,dwinter,deletions,20221
rentrez,2012-08-13,dwinter,deletions,0
rentrez,2012-08-13,karthikram,deletions,3
rentrez,2012-02-11,dwinter,deletions,0
rentrez,2012-02-15,dwinter,deletions,0
rentrez,2012-10-14,dwinter,deletions,1
rentrez,2012-02-18,dwinter,deletions,8
rentrez,2012-10-15,dwinter,deletions,1
rdryad,2012-02-28,karthikram,additions,205
rdryad,2012-02-25,karthikram,additions,1
rdryad,2012-02-29,karthikram,additions,3
rdryad,2012-04-01,karthikram,additions,6
rdryad,2012-04-01,karthikram,additions,15
rdryad,2012-02-21,SChamberlain,additions,6
rdryad,2012-09-08,SChamberlain,additions,0
rdryad,2012-03-19,cboettig,additions,45
rdryad,2012-12-12,karthikram,additions,8
rdryad,2012-09-02,SChamberlain,additions,40
rdryad,2012-02-21,SChamberlain,additions,1078
rdryad,2012-02-29,karthikram,additions,21
rdryad,2012-02-23,SChamberlain,additions,3
rdryad,2012-04-01,karthikram,additions,3
rdryad,2012-02-25,karthikram,additions,12
rdryad,2012-02-23,SChamberlain,additions,9
rdryad,2012-02-28,karthikram,additions,47
rdryad,2012-06-28,SChamberlain,additions,6
rdryad,2012-03-01,karthikram,additions,9
rdryad,2012-09-02,SChamberlain,additions,7
rdryad,2012-02-21,SChamberlain,additions,148
rdryad,2012-09-08,SChamberlain,additions,113
rdryad,2012-02-25,karthikram,additions,2
rdryad,2013-01-30,SChamberlain,additions,48
rdryad,2012-02-28,karthikram,deletions,209
rdryad,2012-02-25,karthikram,deletions,0
rdryad,2012-02-29,karthikram,deletions,3
rdryad,2012-04-01,karthikram,deletions,61
rdryad,2012-04-01,karthikram,deletions,40
rdryad,2012-02-21,SChamberlain,deletions,0
rdryad,2012-09-08,SChamberlain,deletions,96
rdryad,2012-03-19,cboettig,deletions,15
rdryad,2012-12-12,karthikram,deletions,3
rdryad,2012-09-02,SChamberlain,deletions,6
rdryad,2012-02-21,SChamberlain,deletions,0
rdryad,2012-02-29,karthikram,deletions,15
rdryad,2012-02-23,SChamberlain,deletions,1
rdryad,2012-04-01,karthikram,deletions,4
rdryad,2012-02-25,karthikram,deletions,127
rdryad,2012-02-23,SChamberlain,deletions,126
rdryad,2012-02-28,karthikram,deletions,0
rdryad,2012-06-28,SChamberlain,deletions,1
rdryad,2012-03-01,karthikram,deletions,9
rdryad,2012-09-02,SChamberlain,deletions,5
rdryad,2012-02-21,SChamberlain,deletions,10
rdryad,2012-09-08,SChamberlain,deletions,17
rdryad,2012-02-25,karthikram,deletions,2
rdryad,2013-01-30,SChamberlain,deletions,363
rEcoData,2012-03-22,karthikram,additions,5
rEcoData,2012-02-27,karthikram,additions,0
rEcoData,2012-02-27,karthikram,additions,2
rEcoData,2012-02-27,karthikram,additions,4
rEcoData,2012-03-22,karthikram,additions,14
rEcoData,2012-02-27,karthikram,additions,1
rEcoData,2012-02-20,karthikram,additions,248
rEcoData,2012-03-22,karthikram,additions,0
rEcoData,2012-03-22,karthikram,deletions,1
rEcoData,2012-02-27,karthikram,deletions,10
rEcoData,2012-02-27,karthikram,deletions,0
rEcoData,2012-02-27,karthikram,deletions,3
rEcoData,2012-03-22,karthikram,deletions,2
rEcoData,2012-02-27,karthikram,deletions,0
rEcoData,2012-02-20,karthikram,deletions,0
rEcoData,2012-03-22,karthikram,deletions,126
rpensoft,2012-09-03,SChamberlain,additions,38
rpensoft,2012-09-08,SChamberlain,additions,31
rpensoft,2012-09-08,SChamberlain,additions,2
rpensoft,2012-03-29,SChamberlain,additions,139
rpensoft,2012-09-03,SChamberlain,additions,52
rpensoft,2012-09-03,SChamberlain,deletions,0
rpensoft,2012-09-08,SChamberlain,deletions,34
rpensoft,2012-09-08,SChamberlain,deletions,2
rpensoft,2012-03-29,SChamberlain,deletions,0
rpensoft,2012-09-03,SChamberlain,deletions,0
textmine,2012-04-30,SChamberlain,additions,4
textmine,2012-05-15,SChamberlain,additions,2015
textmine,2012-06-25,SChamberlain,additions,556
textmine,2012-04-30,SChamberlain,deletions,0
textmine,2012-05-15,SChamberlain,deletions,0
textmine,2012-06-25,SChamberlain,deletions,14
ropensci-book,2012-05-31,cboettig,additions,4
ropensci-book,2012-05-31,karthikram,additions,2
ropensci-book,2012-05-31,cboettig,additions,1
ropensci-book,2012-05-31,cboettig,additions,158
ropensci-book,2012-05-31,cboettig,additions,0
ropensci-book,2012-05-31,cboettig,additions,2
ropensci-book,2012-05-31,cboettig,deletions,0
ropensci-book,2012-05-31,karthikram,deletions,3
ropensci-book,2012-05-31,cboettig,deletions,1
ropensci-book,2012-05-31,cboettig,deletions,0
ropensci-book,2012-05-31,cboettig,deletions,0
ropensci-book,2012-05-31,cboettig,deletions,3
rhindawi,2012-06-29,SChamberlain,additions,1
rhindawi,2012-09-08,SChamberlain,additions,0
rhindawi,2012-06-29,SChamberlain,additions,5
rhindawi,2012-07-02,SChamberlain,additions,519
rhindawi,2012-06-29,SChamberlain,additions,497
rhindawi,2012-09-08,SChamberlain,additions,215
rhindawi,2012-06-29,SChamberlain,additions,18
rhindawi,2012-09-02,SChamberlain,additions,7
rhindawi,2012-06-29,SChamberlain,additions,4
rhindawi,2012-06-29,SChamberlain,deletions,1
rhindawi,2012-09-08,SChamberlain,deletions,185
rhindawi,2012-06-29,SChamberlain,deletions,5
rhindawi,2012-07-02,SChamberlain,deletions,27
rhindawi,2012-06-29,SChamberlain,deletions,1
rhindawi,2012-09-08,SChamberlain,deletions,30
rhindawi,2012-06-29,SChamberlain,deletions,0
rhindawi,2012-09-02,SChamberlain,deletions,7
rhindawi,2012-06-29,SChamberlain,deletions,0
rbitly,2012-07-15,karthikram,additions,114
rbitly,2012-07-15,karthikram,additions,14
rbitly,2012-07-15,karthikram,additions,3
rbitly,2012-07-15,karthikram,additions,3
rbitly,2012-07-15,karthikram,additions,5
rbitly,2012-07-15,karthikram,additions,0
rbitly,2012-07-15,karthikram,deletions,0
rbitly,2012-07-15,karthikram,deletions,2
rbitly,2012-07-15,karthikram,deletions,1
rbitly,2012-07-15,karthikram,deletions,0
rbitly,2012-07-15,karthikram,deletions,5
rbitly,2012-07-15,karthikram,deletions,0
ROAuth,2011-03-31,geoffjentry,additions,4
ROAuth,2012-03-29,duncantl,additions,45
ROAuth,2012-03-24,duncantl,additions,5
ROAuth,2011-03-15,geoffjentry,additions,59
ROAuth,2011-05-28,geoffjentry,additions,46
ROAuth,2012-03-25,duncantl,additions,241
ROAuth,2012-02-25,geoffjentry,additions,22
ROAuth,2011-03-16,geoffjentry,additions,1
ROAuth,2012-04-25,duncantl,additions,2
ROAuth,2011-03-14,geoffjentry,additions,37
ROAuth,2011-03-16,geoffjentry,additions,12
ROAuth,2011-03-16,geoffjentry,additions,37
ROAuth,2012-05-31,duncantl,additions,3
ROAuth,2012-07-28,karthikram,additions,52
ROAuth,2012-07-28,karthikram,additions,0
ROAuth,2011-03-15,geoffjentry,additions,87
ROAuth,2012-05-31,duncantl,additions,25
ROAuth,2012-03-26,duncantl,additions,218
ROAuth,2012-03-29,duncantl,additions,14
ROAuth,2011-03-14,geoffjentry,additions,4408
ROAuth,2012-07-28,karthikram,additions,1
ROAuth,2011-03-31,geoffjentry,additions,39
ROAuth,2011-03-22,geoffjentry,additions,7
ROAuth,2011-03-31,geoffjentry,additions,4
ROAuth,2011-03-15,geoffjentry,additions,48
ROAuth,2011-03-16,geoffjentry,additions,73
ROAuth,2012-03-27,duncantl,additions,19
ROAuth,2012-03-27,duncantl,additions,18
ROAuth,2012-02-20,geoffjentry,additions,39
ROAuth,2011-03-31,geoffjentry,additions,1
ROAuth,2012-03-24,duncantl,additions,33
ROAuth,2011-05-24,geoffjentry,additions,11
ROAuth,2012-03-25,duncantl,additions,5
ROAuth,2012-07-28,karthikram,additions,1
ROAuth,2012-03-29,duncantl,additions,19
ROAuth,2011-03-14,geoffjentry,additions,158
ROAuth,2012-03-27,duncantl,additions,19
ROAuth,2011-03-23,geoffjentry,additions,5
ROAuth,2011-03-15,geoffjentry,additions,42
ROAuth,2011-12-21,geoffjentry,additions,132
ROAuth,2012-05-31,duncantl,additions,4
ROAuth,2012-03-28,duncantl,additions,20
ROAuth,2011-03-16,geoffjentry,additions,5
ROAuth,2012-02-28,duncantl,additions,5
ROAuth,2012-03-27,duncantl,additions,488
ROAuth,2011-03-23,geoffjentry,additions,1
ROAuth,2011-05-25,geoffjentry,additions,67
ROAuth,2012-03-24,duncantl,additions,8
ROAuth,2012-03-25,duncantl,additions,17
ROAuth,2012-03-28,duncantl,additions,25
ROAuth,2011-03-22,geoffjentry,additions,3
ROAuth,2012-07-28,karthikram,additions,0
ROAuth,2012-02-28,duncantl,additions,102
ROAuth,2011-03-31,geoffjentry,deletions,4
ROAuth,2012-03-29,duncantl,deletions,11
ROAuth,2012-03-24,duncantl,deletions,3
ROAuth,2011-03-15,geoffjentry,deletions,1
ROAuth,2011-05-28,geoffjentry,deletions,54
ROAuth,2012-03-25,duncantl,deletions,114
ROAuth,2012-02-25,geoffjentry,deletions,16
ROAuth,2011-03-16,geoffjentry,deletions,0
ROAuth,2012-04-25,duncantl,deletions,1
ROAuth,2011-03-14,geoffjentry,deletions,1
ROAuth,2011-03-16,geoffjentry,deletions,13
ROAuth,2011-03-16,geoffjentry,deletions,19
ROAuth,2012-05-31,duncantl,deletions,3
ROAuth,2012-07-28,karthikram,deletions,151
ROAuth,2012-07-28,karthikram,deletions,1
ROAuth,2011-03-15,geoffjentry,deletions,64
ROAuth,2012-05-31,duncantl,deletions,14
ROAuth,2012-03-26,duncantl,deletions,12
ROAuth,2012-03-29,duncantl,deletions,6
ROAuth,2011-03-14,geoffjentry,deletions,33
ROAuth,2012-07-28,karthikram,deletions,0
ROAuth,2011-03-31,geoffjentry,deletions,26
ROAuth,2011-03-22,geoffjentry,deletions,1
ROAuth,2011-03-31,geoffjentry,deletions,2
ROAuth,2011-03-15,geoffjentry,deletions,37
ROAuth,2011-03-16,geoffjentry,deletions,26
ROAuth,2012-03-27,duncantl,deletions,1
ROAuth,2012-03-27,duncantl,deletions,5
ROAuth,2012-02-20,geoffjentry,deletions,39
ROAuth,2011-03-31,geoffjentry,deletions,1
ROAuth,2012-03-24,duncantl,deletions,32
ROAuth,2011-05-24,geoffjentry,deletions,0
ROAuth,2012-03-25,duncantl,deletions,1
ROAuth,2012-07-28,karthikram,deletions,0
ROAuth,2012-03-29,duncantl,deletions,12
ROAuth,2011-03-14,geoffjentry,deletions,0
ROAuth,2012-03-27,duncantl,deletions,1
ROAuth,2011-03-23,geoffjentry,deletions,4
ROAuth,2011-03-15,geoffjentry,deletions,17
ROAuth,2011-12-21,geoffjentry,deletions,23
ROAuth,2012-05-31,duncantl,deletions,3
ROAuth,2012-03-28,duncantl,deletions,1
ROAuth,2011-03-16,geoffjentry,deletions,0
ROAuth,2012-02-28,duncantl,deletions,3
ROAuth,2012-03-27,duncantl,deletions,127
ROAuth,2011-03-23,geoffjentry,deletions,1
ROAuth,2011-05-25,geoffjentry,deletions,4556
ROAuth,2012-03-24,duncantl,deletions,5
ROAuth,2012-03-25,duncantl,deletions,4
ROAuth,2012-03-28,duncantl,deletions,11
ROAuth,2011-03-22,geoffjentry,deletions,1
ROAuth,2012-07-28,karthikram,deletions,11
ROAuth,2012-02-28,duncantl,deletions,36
rpmc,2012-07-31,SChamberlain,additions,377
rpmc,2012-09-02,SChamberlain,additions,7
rpmc,2012-09-08,SChamberlain,additions,60
rpmc,2012-07-31,SChamberlain,deletions,0
rpmc,2012-09-02,SChamberlain,deletions,7
rpmc,2012-09-08,SChamberlain,deletions,70
docs,2012-08-20,SChamberlain,additions,18
docs,2012-08-27,SChamberlain,additions,7
docs,2012-08-12,SChamberlain,additions,75
docs,2012-08-22,SChamberlain,additions,3
docs,2012-08-21,SChamberlain,additions,2
docs,2012-08-12,SChamberlain,additions,4
docs,2012-08-27,SChamberlain,additions,95
docs,2012-09-21,karthikram,additions,0
docs,2012-08-13,karthikram,additions,30
docs,2012-08-20,SChamberlain,additions,23
docs,2012-08-22,SChamberlain,additions,1
docs,2012-09-01,karthikram,additions,0
docs,2012-08-29,SChamberlain,additions,67
docs,2012-08-31,karthikram,additions,116
docs,2012-08-30,SChamberlain,additions,109
docs,2012-08-29,SChamberlain,additions,39
docs,2012-08-27,SChamberlain,additions,42
docs,2012-08-22,karthikram,additions,3
docs,2012-08-12,SChamberlain,additions,1
docs,2012-08-13,SChamberlain,additions,5
docs,2012-11-08,karthikram,additions,163
docs,2012-08-12,SChamberlain,additions,3
docs,2012-11-07,karthikram,additions,1
docs,2012-08-27,SChamberlain,additions,44
docs,2012-08-15,SChamberlain,additions,13
docs,2012-08-13,SChamberlain,additions,118
docs,2012-08-20,SChamberlain,additions,33
docs,2012-11-08,karthikram,additions,3
docs,2012-08-29,SChamberlain,additions,1198
docs,2012-11-07,karthikram,additions,15
docs,2012-08-31,karthikram,additions,1471
docs,2012-08-13,SChamberlain,additions,50
docs,2012-08-29,SChamberlain,additions,73
docs,2012-08-30,SChamberlain,additions,99
docs,2012-11-07,karthikram,additions,9728
docs,2012-08-20,SChamberlain,additions,1
docs,2012-08-27,SChamberlain,additions,202
docs,2012-08-27,SChamberlain,additions,795
docs,2012-08-20,SChamberlain,deletions,0
docs,2012-08-27,SChamberlain,deletions,2
docs,2012-08-12,SChamberlain,deletions,0
docs,2012-08-22,SChamberlain,deletions,5
docs,2012-08-21,SChamberlain,deletions,0
docs,2012-08-12,SChamberlain,deletions,0
docs,2012-08-27,SChamberlain,deletions,34
docs,2012-09-21,karthikram,deletions,0
docs,2012-08-13,karthikram,deletions,1
docs,2012-08-20,SChamberlain,deletions,24
docs,2012-08-22,SChamberlain,deletions,1
docs,2012-09-01,karthikram,deletions,0
docs,2012-08-29,SChamberlain,deletions,42
docs,2012-08-31,karthikram,deletions,0
docs,2012-08-30,SChamberlain,deletions,200
docs,2012-08-29,SChamberlain,deletions,27
docs,2012-08-27,SChamberlain,deletions,17
docs,2012-08-22,karthikram,deletions,5
docs,2012-08-12,SChamberlain,deletions,1
docs,2012-08-13,SChamberlain,deletions,0
docs,2012-11-08,karthikram,deletions,1
docs,2012-08-12,SChamberlain,deletions,1
docs,2012-11-07,karthikram,deletions,1
docs,2012-08-27,SChamberlain,deletions,50
docs,2012-08-15,SChamberlain,deletions,16
docs,2012-08-13,SChamberlain,deletions,2
docs,2012-08-20,SChamberlain,deletions,3
docs,2012-11-08,karthikram,deletions,1
docs,2012-08-29,SChamberlain,deletions,0
docs,2012-11-07,karthikram,deletions,0
docs,2012-08-31,karthikram,deletions,255
docs,2012-08-13,SChamberlain,deletions,19
docs,2012-08-29,SChamberlain,deletions,18
docs,2012-08-30,SChamberlain,deletions,82
docs,2012-11-07,karthikram,deletions,1
docs,2012-08-20,SChamberlain,deletions,1
docs,2012-08-27,SChamberlain,deletions,69
docs,2012-08-27,SChamberlain,deletions,60
rmetadata,2012-10-15,SChamberlain,additions,98
rmetadata,2012-09-03,SChamberlain,additions,17
rmetadata,2012-10-14,SChamberlain,additions,5
rmetadata,2012-09-03,SChamberlain,additions,293
rmetadata,2012-09-03,SChamberlain,additions,3
rmetadata,2012-09-22,SChamberlain,additions,95
rmetadata,2012-10-14,SChamberlain,additions,190
rmetadata,2012-10-15,SChamberlain,additions,15
rmetadata,2012-09-08,SChamberlain,additions,60
rmetadata,2012-09-16,SChamberlain,additions,3
rmetadata,2012-09-16,SChamberlain,additions,1
rmetadata,2012-09-15,SChamberlain,additions,425
rmetadata,2012-09-16,SChamberlain,additions,2
rmetadata,2012-09-15,SChamberlain,additions,51
rmetadata,2012-10-14,SChamberlain,additions,3
rmetadata,2012-10-15,SChamberlain,additions,4
rmetadata,2012-09-03,SChamberlain,additions,2
rmetadata,2012-09-03,SChamberlain,additions,0
rmetadata,2012-09-15,SChamberlain,additions,365
rmetadata,2012-09-24,SChamberlain,additions,65
rmetadata,2012-10-15,SChamberlain,deletions,9
rmetadata,2012-09-03,SChamberlain,deletions,5
rmetadata,2012-10-14,SChamberlain,deletions,8
rmetadata,2012-09-03,SChamberlain,deletions,0
rmetadata,2012-09-03,SChamberlain,deletions,2
rmetadata,2012-09-22,SChamberlain,deletions,15
rmetadata,2012-10-14,SChamberlain,deletions,33
rmetadata,2012-10-15,SChamberlain,deletions,15
rmetadata,2012-09-08,SChamberlain,deletions,0
rmetadata,2012-09-16,SChamberlain,deletions,3
rmetadata,2012-09-16,SChamberlain,deletions,0
rmetadata,2012-09-15,SChamberlain,deletions,51
rmetadata,2012-09-16,SChamberlain,deletions,2
rmetadata,2012-09-15,SChamberlain,deletions,38
rmetadata,2012-10-14,SChamberlain,deletions,0
rmetadata,2012-10-15,SChamberlain,deletions,4
rmetadata,2012-09-03,SChamberlain,deletions,0
rmetadata,2012-09-03,SChamberlain,deletions,68
